sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,product_online,tax_class_name,visibility,price,special_price,url_key,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
INS-11550,ar,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-0013,,Default,simple,"Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@ascia,Default Category/Categories/Women/SHOP/SHOP BY BUNDLES/FULL SIZE,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/GLYCERIN FREE,Default Category/TV ,Default Category/Categories/Women,Default Category/TV /Anti Humidity range for frizz free curls,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/COLOR TREATED HAIR,Default Category/Categories/Women/SHOP,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS","base,gcc,UAE",Ascia's Anti-Humidity Routine,1,Taxable Goods,"Catalog, Search",54,43.2,ascia-s-anti-humidity-routine,"3/31/23, 9:43 AM","7/16/24, 7:15 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=No,google_product_category=Health & Beauty,hair_concern=Glycerin Free,hair_type=Wavy Hair|Curly Hair,how_to_use=Step 1 - Wet hair & apply Boucleme Hydrating Curl Cleanser. Work through scalp and rinse out.
Step 2 - Apply Boucleme Seal +Shield Conditioner generously to freshly washed hair  and detangle. Rinse out.
Step 3 - Add 4 drops of Boucleme Protein Booster to Boucleme Seal + Shield Curl Cream and rake in. Use Curl Keeper Flexy Brush to spread the curl cream uniformly. Do not rinse.
Step 4 - Section hair into smaller section. Use Curl Keeper Flexy Brush to create clumps. Apply a dollop of Boucleme Seal + Shield Curl Defining Gel by glaze & scrunch method. repeat for other sections.
Step 5 - Diffuse on low heat & low speed till 100% dry. Scrunch out for soft bouncy curls that stay frizz-free for days long.

For full list of ingredients, please individual products section.,mgs_brand=BOUCLEME,sm_featured=No,youtube_category_id=711",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/a/n/antihumidityrange_2v3clnjkcnlpbwus.jpg,Ascia's Anti-Humidity Routine,,,,,,,,,,,,,
BCL-0013,ar,Default,simple,,,آسيا’ز أنتي-هيوميديتي روتين,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">الخطوة 1 - بلل الشعر ثم ضعي بوكليم هايدريتنغ كيرل كلينسر &nbsp;. اعملي من خلال فروة الرأس ثم اشطفه.<br>الخطوة 2 - ضعي بوكليم - سيل + شيلد كوندشنر بسخاء على الشعر المغسول حديثًا وفك تشابكه. اشطفيه.<br>الخطوة 3 - أضف 4 قطرات من بوكليم بروتين بوستر إلى كريم بوكليم سيل + شيلد كيرل كريم وامشطيه. لا تشطفيه استخدم فرشاة كيرل كيبر فليكسي لتوزيع كريم التجعيد بشكل موحد. لا تشطف.<br>الخطوة 4 - قسمي الشعر إلى قسم أصغر. استخدمي فرشاة كيرل كيبر فليكسي لإنشاء تجعيدات. ضعي كمية من جل بوكليم - سيل + شيلد كيرل جل كيرل ديفاينيج جل طريقة الملمعة والمعبأة. كرر لأقسام أخرى.<br>الخطوة 5 - جففي الشعر بحرارة منخفضة وسرعة منخفضة حتى يجف بنسبة 100%. احصلي على تجعيدات ناعمة ونطاطة تبقى خالية من التجعد لأيام طويلة.</p>
<p style=""text-align: right;"">للحصول على القائمة الكاملة للمكونات، يرجى قسم المنتجات الفردية.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-0013,gcc_ar,Default,simple,,,آسيا’ز أنتي-هيوميديتي روتين,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">الخطوة 1 - بلل الشعر ثم ضعي بوكليم هايدريتنغ كيرل كلينسر &nbsp;. اعملي من خلال فروة الرأس ثم اشطفه.<br>الخطوة 2 - ضعي بوكليم - سيل + شيلد كوندشنر بسخاء على الشعر المغسول حديثًا وفك تشابكه. اشطفيه.<br>الخطوة 3 - أضف 4 قطرات من بوكليم بروتين بوستر إلى كريم بوكليم سيل + شيلد كيرل كريم وامشطيه. لا تشطفيه استخدم فرشاة كيرل كيبر فليكسي لتوزيع كريم التجعيد بشكل موحد. لا تشطف.<br>الخطوة 4 - قسمي الشعر إلى قسم أصغر. استخدمي فرشاة كيرل كيبر فليكسي لإنشاء تجعيدات. ضعي كمية من جل بوكليم - سيل + شيلد كيرل جل كيرل ديفاينيج جل طريقة الملمعة والمعبأة. كرر لأقسام أخرى.<br>الخطوة 5 - جففي الشعر بحرارة منخفضة وسرعة منخفضة حتى يجف بنسبة 100%. احصلي على تجعيدات ناعمة ونطاطة تبقى خالية من التجعد لأيام طويلة.</p>
<p style=""text-align: right;"">للحصول على القائمة الكاملة للمكونات، يرجى قسم المنتجات الفردية.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-0013,uae_ar,Default,simple,,,آسيا’ز أنتي-هيوميديتي روتين,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">الخطوة 1 - بلل الشعر ثم ضعي بوكليم هايدريتنغ كيرل كلينسر &nbsp;. اعملي من خلال فروة الرأس ثم اشطفه.<br>الخطوة 2 - ضعي بوكليم - سيل + شيلد كوندشنر بسخاء على الشعر المغسول حديثًا وفك تشابكه. اشطفيه.<br>الخطوة 3 - أضف 4 قطرات من بوكليم بروتين بوستر إلى كريم بوكليم سيل + شيلد كيرل كريم وامشطيه. لا تشطفيه استخدم فرشاة كيرل كيبر فليكسي لتوزيع كريم التجعيد بشكل موحد. لا تشطف.<br>الخطوة 4 - قسمي الشعر إلى قسم أصغر. استخدمي فرشاة كيرل كيبر فليكسي لإنشاء تجعيدات. ضعي كمية من جل بوكليم - سيل + شيلد كيرل جل كيرل ديفاينيج جل طريقة الملمعة والمعبأة. كرر لأقسام أخرى.<br>الخطوة 5 - جففي الشعر بحرارة منخفضة وسرعة منخفضة حتى يجف بنسبة 100%. احصلي على تجعيدات ناعمة ونطاطة تبقى خالية من التجعد لأيام طويلة.</p>
<p style=""text-align: right;"">للحصول على القائمة الكاملة للمكونات، يرجى قسم المنتجات الفردية.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCL-FC030,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/COCONUT OIL FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/PROTEIN FREE,Default Category/Categories/Women/PRODUCTS/REFRESH/REFRESH\/DETANGLING SPRAY,Default Category/Categories/Women/PRODUCTS/CLEARANCE","base,gcc,UAE",African Citrus Superfruit Detangling Mist,1,Taxable Goods,"Catalog, Search",6.5,3.9,flora-curl-african-citrus-superfruit-detangling-mist,"3/31/23, 9:43 AM","8/2/24, 9:45 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=5060627510530,benefits=<ul>
<li>Smoothens the hair cuticles to help detangle with ease</li>
<li>Prevents static and frizz</li>
<li>Creates soft, weightless shine</li>
<li>Provides UV and thermal protection</li>
<li>Works on all curl types</li>
</ul>,featured=No,hair_concern=Coconut Oil Free|Protein Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=Shake well before use. Spray the mist liberally on hair to smoothen the cuticles, detangle and protect. This multi-tasker can be used in the following ways:

To add an extra layer of protection against external damage e.g. before swimming, heat styling or going out into the heat or cold
To detangle your curls and release tough knots
Bonus benefit: To deliver extra shine to your curls 
When used prior to blow drying, it helps protect hair from thermal styling damage and moisture loss as it seals the cuticle layer of the hair. When used as a shine-boosting spray, hair is instantly transformed from dull to radiant. Great for both wet and dry hair.


Follow up with the African Citrus Superfruit Hair Oil to add extra radiance, and protection and to lock in hydration. For the best results, use with other PROTECT ME products.,ingredients=<p><span style=""font-size: 14px;"">Aqua, Sorbitol, Polysorbate 80, Citrus Aurantium Amara (Orange) Flower Water, Polyglyceryl-3 Betainate Acetate, Citrus Aurantium Dulcis (Sweet Orange) Flower Oil, Citrus Reticulata (Tangerine) Peel Oil, Citrus Clementina (Clementine) Fruit Extract, Argania Spinosa (Argan) Kernel Oil, Citrullus Vulgaris (Watermelon) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Carica Papaya (Papaya) Seed Oil, Crambe Abyssinica Seed Oil, Tocopherol, Bambusa Vulgaris (Bamboo) Leaf Extract, Helianthus Anuus (Sunflower) Seed Oil, Sodium Benzoate, Citric Acid, Potassium Sorbate, Benzyl Alcohol, Limonene*, Citral*, Linalool*</span></p>
<p><span style=""font-size: 14px;"">**natural component of essential oils</span></p>,mgs_brand=FLORA & CURL,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/s/u/superfruitdetanglingmist_ix8taewgr5bjifwm.jpg,African Citrus Superfruit Detangling Mist,,,,,,,,,,,,,
FCL-FC030,ar,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCL-FC029,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/COCONUT OIL FREE,Default Category/Categories/Women/PRODUCTS/TREAT/DEEP CONDITIONING MASK,Default Category/Categories/Women,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@mwanacurly",,African Citrus Bloom Superfruit Radiance Mask,1,Taxable Goods,"Catalog, Search",7.95,4.77,flora-curl-african-citrus-bloom-superfruit-radiance-mask,"3/31/23, 9:43 AM","5/30/24, 2:50 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=5060627510523,benefits=<ul>
<li>Enhances curl radiance and vibrancy</li>
<li>Smoothens the cuticles</li>
<li>Boosts natural hair shine</li>
<li>Helps to protect hair colour from heat and harsh weather</li>
<li>Deeply nourishing and softening treatment for glossy hair</li>
<li>Great for all curl types</li>
</ul>,featured=No,hair_concern=Coconut Oil Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<p>After shampooing, apply the mask to hair with a focus on the ends. Place a shower cap and leave on for 15-20 minutes, then rinse out thoroughly with water and style as usual. Use whenever your hair feels dull, lacklustre and brittle.</p>,ingredients=<p><span style=""font-size: 14px;"">Aqua, Cetearyl Alcohol, Vitis Vinifera Seed Oil, Brassica Alcohol, Sorbitol, Polyglyceryl-3 Betainate Acetate, Behentrimonium Methosulfate*, Brassicyl Isoleucinate Esylate, Sodium Benzoate, Panthenol, Helianthus Annuus Seed Oil, Potassium Sorbate, Benzyl Alcohol, Persea Gratissima (Avocado) Oil, Mangifera Indica (Mango) Seed Butter, Carica Papaya (Papaya) Seed Oil, Olea Europaea (Olive) Fruit Oil, Citrus Aurantium Dulcis (Sweet Orange) Peel Oil, Dunaliella Salina Extract, Citrus Reticulata (Tangerine) Peel Oil, Citrus Paradisi (Grapefruit) Peel Oil, Argania Spinosa (Argan) Kernel Oil, Citrus Clementina (Clementine) Fruit Extract, Tocopherol, Cocos Nucifera Oil, Ascorbyl Palmitate, Citrus Aurantium Amara (Bitter Orange) Flower Water, Bambusa Vulgaris (Bamboo) Leaf Extract, Gardenia Taitensis Flower Extract, Limonene**, Citral**, Linalool**<br></span></p>
<p><span style=""font-size: 14px;"">*naturally derived<br>**natural component of essential oils</span></p>,mgs_brand=FLORA & CURL,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/s/c/screenshot2023-02-08at9.48.02pm_lmppe6yduhuy4tbe.png,African Citrus Bloom Superfruit Radiance Mask,,,,,,,,,,,,,
FCL-FC029,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCL-FC029,ar,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCL-FC028,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/COCONUT OIL FREE,Default Category/Categories/Women/PRODUCTS/TREAT/DEEP CONDITIONING MASK,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@mwanacurly",,Rose Water & Honey Molasses Moisture Mask,2,Taxable Goods,"Catalog, Search",7.5,4.5,flora-curl-rose-water-honey-molasses-moisture-mask,"3/31/23, 9:43 AM","5/30/24, 2:50 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=5060627510547,benefits=<ul>
<li>Raw Sugar Molasses:&nbsp;A rich syrup derived from sugarcane with lots of natural minerals that soften the hair and enhance water absorption.</li>
<li>Raw Honey: Attracts and binds moisture from the air into your hair to make it feel more supple.</li>
<li>Rose Water: A natural curl conditioner for hydrated hair.</li>
<li>Marshmallow Root: Minimises tangles and adds tons of slip.</li>
<li>Avocado Oil: Nourishes the cuticles and adds shine.</li>
<li>Great for all curl types.</li>
</ul>,featured=No,hair_concern=Coconut Oil Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=<p>After shampooing, apply the mask to your hair with a focus on the ends. A little goes a long way. Place a shower cap and leave on for 15-20 minutes, then rinse out thoroughly with water and style as usual. Use every 4-6 weeks for an intensive moisture treatment, or whenever your curls feel excessively dry, brittle and damaged.</p>,ingredients=<p>Aqua, Olea Europaea (Olive) Fruit Oil*, Brassica Alcohol, Sorbitol, Cetearyl Alcohol, Mel (Honey), Rosa Damascena (Rose) Flower Water*, Molasses, Althea Officinalis (Marshmallow) Root Extract, Persea Gratissima (Avocado) Oil, Brassicyl Isoleucinate Esylate**, Caramel, Litsea Cubeba (May Chang) Fruit Oil, Cananga Odorata (Ylang Ylang) Flower Oil, Avena Sativa (Oat) Kernel Flour, Helianthus Annuus (Sunflower) Seed Oil, Behentrimonium Methosulfate**, Glycerin, Lonicera Japonica (Honeysuckle) Flower Extract, Leuconostoc/Radish Root Ferment Filtrate, Sodium Benzoate, Benzyl Alcohol, Potassium Sorbate, Tocopherol (Vitamin E), Citral***, Limonene***, Linalool***</p>
<p>*organic ingredient **naturally derived<br>***natural components of essential oils</p>,mgs_brand=FLORA & CURL,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/s/c/screenshot2023-02-08at9.40.25pm_ktjk0bhdtsvfw0cp.png,Rose Water & Honey Molasses Moisture Mask,,,,,,,,,,,,,
BCL-11545,,Default,simple,"Default Category/Categories/Women/PRODUCTS/STYLE/GEL,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@ascia,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/COCONUT OIL FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/GLYCERIN FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/VEGAN,Default Category/TV ,Default Category/Categories/Women,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@nohastyleicon,Default Category/TV /Anti Humidity range for frizz free curls,Default Category/TV /Wash Day Bundle for Humid Weather,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@mwanacurly,Default Category/SHOP INFLUENCER PICKS FOR MEN/@abdullahalsrf,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@me_alsafi,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@latfa_makeup,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/HUMIDITY CONTROL","base,gcc,UAE",Boucleme - Seal + Shield Curl Gel,1,Taxable Goods,"Catalog, Search",11,8.75,boucleme-seal-shield-curl-gel,"3/31/23, 9:43 AM","7/17/24, 12:35 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=5060403582393,featured=No,hair_concern=Coconut Oil Free|Glycerin Free|Vegan,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=Rake gel through soaking wet hair with fingers, applying section by section for even distribution.
Style and dry as usual allowing a firm cast to form.
Once fully dry, scrunch out the cast to release soft bouncy curls.
For added protection, let your cast release gradually throughout the day.,ingredients=Aqua (Water), Erythritol, Polysorbate 20, Xanthan Gum, Hydroxypropyl Starch, Propanediol, Inulin, Citrus Aurantium Dulcis (Orange) Oil*, Limonene**, Xylitylglucoside, Sodium Benzoate, Anhydroxylitol, Potassium Sorbate, Maltitol, Citric Acid, Panthenol, Aloe Barbadensis Leaf Juice, Xylitol, Linalool**, Cananga Odorata Flower Oil*, Pogostemon Cablin Leaf Oil*, Cinnamomum Zeylanicum Leaf Oil*, Orbignya Oleifera Seed Oil, Citral**, Eugenol**, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Coriandrum Sativum (Coriander) Oil*, Phenoxyethanol, Benzyl Benzoate**, Benzyl Salicylate**, Farnesol**, Cinnamal**, Ethylhexylglycerin, Pelvetia Canaliculata Extract
*Essential Oil
**Potential Allergen,mgs_brand=BOUCLEME,sm_featured=No,youtube_category_id=166",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,"/5/0/5060403582393-2_0jdtru4scisxwhk7.jpg,/4/4/44.jpg,/4/5/45.jpg,/4/8/48_2.jpg","Seal + Shield Curl Gel,Seal + Shield Curl Gel,Seal + Shield Curl Gel ,Boucleme - Seal + Shield Curl Gel",,,,,,,,,,,,,
BCL-11545,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-11545,ar,Default,simple,,,بوكليم - سيل + شيلد كيرل جل,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">افردي الجل على شعر مبلل تمامًا باستخدام أصابعك، ثم ضعي قسمًا تلو الآخر للتوزيع المتساوي.<br>صففيه وجففيه كالمعتاد مما يسمح بتكوين طبقة ثابت.<br>بمجرد أن يجف تمامًا، اعصري الطبقة القاسية لتحرير الكرل الناعم والمرن.<br>لمزيد من الحماية، اترك الطبقة تتحرر تدريجيًا على مدار اليوم.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-11545,gcc_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-11545,gcc_ar,Default,simple,,,بوكليم - سيل + شيلد كيرل جل,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">افردي الجل على شعر مبلل تمامًا باستخدام أصابعك، ثم ضعي قسمًا تلو الآخر للتوزيع المتساوي.<br>صففيه وجففيه كالمعتاد مما يسمح بتكوين طبقة ثابت.<br>بمجرد أن يجف تمامًا، اعصري الطبقة القاسية لتحرير الكرل الناعم والمرن.<br>لمزيد من الحماية، اترك الطبقة تتحرر تدريجيًا على مدار اليوم.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-11545,uae_ar,Default,simple,,,بوكليم - سيل + شيلد كيرل جل,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">افردي الجل على شعر مبلل تمامًا باستخدام أصابعك، ثم ضعي قسمًا تلو الآخر للتوزيع المتساوي.<br>صففيه وجففيه كالمعتاد مما يسمح بتكوين طبقة ثابت.<br>بمجرد أن يجف تمامًا، اعصري الطبقة القاسية لتحرير الكرل الناعم والمرن.<br>لمزيد من الحماية، اترك الطبقة تتحرر تدريجيًا على مدار اليوم.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-11544,,Default,simple,"Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@ascia,Default Category/Categories/Women/PRODUCTS/MOISTURIZE/CREAM,Default Category/Categories/Women/PRODUCTS/STYLE/CREAM,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/COCONUT OIL FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/GLYCERIN FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/VEGAN,Default Category/Categories/Women,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@nohastyleicon,Default Category/TV /Anti Humidity range for frizz free curls,Default Category/TV /Wash Day Bundle for Humid Weather,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@noujoud_yassine,Default Category/SHOP INFLUENCER PICKS FOR MEN/@abdullahalsrf,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@me_alsafi,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@latfa_makeup,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/HUMIDITY CONTROL,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@beingLayla_A","base,gcc,UAE",Boucleme - Seal + Shield Curl Cream,1,Taxable Goods,"Catalog, Search",11,8.75,boucleme-seal-shield-curl-cream,"4/3/23, 9:08 AM","8/5/24, 1:50 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=5060403582409,featured=No,hair_concern=Coconut Oil Free|Glycerin Free|Vegan,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=Apply to clean wet hair in sections, smoothing in a downward motion
Smooth over section by section in a downward motion for a soft hold finish
Use on dry hair between washes for a moisture boost
To add hold, layer on our Seal + Shield Curl Gel,ingredients=Aqua/Water/Eau, Cetearyl Alcohol, C15-19 Alkane, Distearoylethyl Dimonium Chloride, Aqua (Water), Cetearyl Alcohol, C15-19 Alkane, Distearoylethyl Dimonium Chloride, Citrus Aurantium Dulcis (Orange) Oil*, Panthenol, Sclerocarya Birrea Seed Oil, Theobroma Grandiflorum Seed Butter, Limonene**, Arachidyl Alcohol, Cetearyl Nonanoate, Hydroxyethylcellulose, Triticum Vulgare (Wheat) Germ Oil, Aloe Barbadensis Leaf Juice, Sodium Benzoate, Arachidyl Glucoside, Behenyl Alcohol, Citric Acid, Potassium Sorbate, Inulin, Linoleic Acid, Linalool**, Cananga Odorata Flower Oil*, Pogostemon Cablin Leaf Oil*, Citral**, Cinnamomum Zeylanicum Leaf Oil*, Triticum Vulgare (Wheat) Bran Extract, Triticum Vulgare (Wheat) Germ Extract, Eugenol**, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Coriandrum Sativum (Coriander) Oil*, Camellia Oleifera Seed Oil, Benzyl Benzoate**, Benzyl Salicylate**, Farnesol**, Tocopheryl Acetate, Cinnamal**, Tocopherol
*Essential Oil
**Potential Allergen,mgs_brand=BOUCLEME,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,"/5/0/5060403582409-2_m6luulm6wkwafd5e.jpg,/4/6/46.jpg,/4/7/47.jpg,/4/8/48_1.jpg","Seal + Shield Curl Cream,Boucleme - Seal + Shield Curl Cream ,Seal + Shield Curl Cream,Curl Redefined - Seal + Shield Curl Cream",,,,,,,,,,,,,
BCL-11544,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-11544,ar,Default,simple,,,بوكليم - سيل + شيلد كيرل كريم,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعيه على الشعر النظيف المبلل في أقسام، واملسيه بحركة تنازلية<br>قم بتنعيمه على قسم تلو الآخر بحركة تنازلية للحصول على لمسة نهائية ناعمة<br>يُستخدم على الشعر الجاف بين الغسلات لزيادة الرطوبة<br>لإضافة ثبات، ضعي طبقة من سيل + شيلد كيرل جل</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-11544,gcc_ar,Default,simple,,,بوكليم - سيل + شيلد كيرل كريم,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعيه على الشعر النظيف المبلل في أقسام، واملسيه بحركة تنازلية<br>قم بتنعيمه على قسم تلو الآخر بحركة تنازلية للحصول على لمسة نهائية ناعمة<br>يُستخدم على الشعر الجاف بين الغسلات لزيادة الرطوبة<br>لإضافة ثبات، ضعي طبقة من سيل + شيلد كيرل جل</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-11544,uae_ar,Default,simple,,,بوكليم - سيل + شيلد كيرل كريم,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعيه على الشعر النظيف المبلل في أقسام، واملسيه بحركة تنازلية<br>قم بتنعيمه على قسم تلو الآخر بحركة تنازلية للحصول على لمسة نهائية ناعمة<br>يُستخدم على الشعر الجاف بين الغسلات لزيادة الرطوبة<br>لإضافة ثبات، ضعي طبقة من سيل + شيلد كيرل جل</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
