source_code,sku,status,quantity
UAE,HES-11317,1,0
UAE,HES-11318,1,0
UAE,HES-11319,1,0
UAE,HES-11320,1,0
UAE,HES-11321,1,0
UAE,HES-11323,1,0
UAE,HES-11324,1,0
UAE,HES-11325,1,0
UAE,HES-11327,1,0
UAE,HES-11332,1,0
UAE,HES-11333,1,0
UAE,HES-11335,1,0
UAE,HES-11336,1,0
UAE,HES-11337,1,0
UAE,HES-11339,1,0
UAE,HES-11340,1,0
UAE,HES-11341,1,0
UAE,HES-11342,1,0
UAE,HES-11343,1,0
UAE,HES-11344,1,0
UAE,HES-11347,1,0
UAE,HES-11500,1,0
UAE,HES-11501,1,0
UAE,HES-11528,1,0
UAE,HES-11529,1,0
UAE,HES-11530,1,0
UAE,HES-90029,1,0
UAE,HES-90031,1,0
UAE,HES-90036,1,0
UAE,HES-90042,1,0
UAE,HES-90055,1,0
UAE,HES-90056,1,0
UAE,INS-60602,1,0
UAE,INS-60616,1,8
UAE,TLX-60014,1,26
kuwait,BCL-0010,1,0
kuwait,CAN-07987,1,2
kuwait,CAN-07988,1,6
kuwait,CAN-07990,1,8
kuwait,CAN-07991,1,0
kuwait,CAN-07992,1,0
kuwait,CAN-07993,1,0
kuwait,CAN-07995,1,0
kuwait,CAN-07996,1,16
kuwait,CAN-08001,1,6
kuwait,CAN-500030,1,66
kuwait,CKR-CK001,1,78
kuwait,CKR-CK005S,1,5
kuwait,CKR-FLXG,1,352
kuwait,CKR-FLXP,1,75
kuwait,CKR-QDSGHP,1,0
kuwait,HES-11293,1,0
kuwait,HES-11315,1,0
kuwait,INS-60618,1,0
kuwait,INS-MM-02-01-P,1,8
kuwait,KCL-K-CC8S,1,0
kuwait,KCL-K-MM8S,1,12
kuwait,KCL-K-SC12S,1,7
kuwait,SHE-100063,1,77
kuwait,SHE-100064,1,85
kuwait,SHE-100065,1,126
kuwait,AIA-501612,1,0
kuwait,AJA-Cleanser,1,0
kuwait,AJA-Coco-Wash,1,0
kuwait,AJA-Curl-Boss,1,0
kuwait,AJA-Gel,1,0
kuwait,AJA-Jelly,1,0
kuwait,AJA-Ohsoclean,1,0
kuwait,AJA-Rescued,1,0
kuwait,AJK-COND15,1,0
kuwait,AJK-OIL15,1,0
kuwait,AJK-SHA12,1,0
kuwait,BCL-0009,1,0
kuwait,BCL-0011,1,0
kuwait,BEHAIRFUL,1,0
kuwait,CAN-10001,1,0
kuwait,CCH-110004,1,0
kuwait,CCH-110006,1,0
kuwait,CCH-110013,1,0
kuwait,CKR-CK00112OZ,1,12
kuwait,CKR-CK0048OZ,1,0
kuwait,CON-VIDEO,1,0
kuwait,CSM-KIT17,1,0
kuwait,CSM-ST011,1,0
kuwait,CURPRO-CLAR8,1,0
kuwait,CURPRO-CRE8,1,0
kuwait,CURPRO-DC14,1,0
kuwait,ECO-11052,1,0
kuwait,ESS-11060,1,0
kuwait,ESS-11061,1,0
kuwait,ESS-11062,1,0
kuwait,ESS-11063,1,0
kuwait,ESS-11064,1,0
kuwait,ESS-11065,1,0
kuwait,FCL-TOWEL,1,0
kuwait,GIF-11283,1,0
kuwait,HES-11285,1,0
kuwait,HES-11287,1,0
kuwait,HES-11288,1,0
kuwait,HES-11292,1,0
kuwait,HES-11294,1,0
kuwait,HES-11295,1,0
kuwait,HES-11301,1,0
kuwait,HES-11302,1,0
kuwait,HES-11304,1,0
kuwait,HES-11308,1,0
kuwait,HES-11311,1,0
kuwait,HES-11313,1,0
kuwait,HES-11314,1,0
kuwait,HES-11316,1,0
kuwait,HES-11317,1,0
kuwait,HES-11318,1,0
kuwait,HES-11319,1,0
kuwait,HES-11320,1,0
kuwait,HES-11321,1,0
kuwait,HES-11323,1,0
kuwait,HES-11324,1,0
kuwait,HES-11325,1,0
kuwait,HES-11327,1,0
kuwait,HES-11332,1,0
kuwait,HES-11333,1,0
kuwait,HES-11335,1,0
kuwait,HES-11336,1,0
kuwait,HES-11337,1,0
kuwait,HES-11339,1,0
kuwait,HES-11340,1,0
kuwait,HES-11341,1,0
kuwait,HES-11342,1,0
kuwait,HES-11343,1,0
kuwait,HES-11344,1,0
kuwait,HES-11347,1,0
kuwait,HES-11500,1,0
kuwait,HES-11501,1,0
kuwait,HES-11528,1,0
kuwait,HES-11529,1,0
kuwait,HES-11530,1,0
kuwait,HES-90029,1,0
kuwait,HES-90031,1,0
kuwait,HES-90036,1,0
kuwait,HES-90042,1,0
kuwait,HES-90055,1,0
kuwait,HES-90056,1,0
kuwait,INS-60602,1,0
kuwait,INS-60616,1,6
kuwait,MIX-11186,1,0
kuwait,MYS-CRE,1,0
kuwait,PCG-11190,1,0
kuwait,RZC-GIFT1,1,0
kuwait,SOC-11227,1,0
kuwait,TCN-11233,1,0
kuwait,TCN-11284,1,0
kuwait,TLX-60014,1,0
kuwait,TPGLHHT,1,0
kuwait,TPGLHHW,1,0
kuwait,TRO-APP8,1,0
kuwait,TRONAT-COILSEAL,1,0
kuwait,TRONAT-COND,1,0
kuwait,TRONAT-CURSEAL,1,0
kuwait,TRONAT-SCALP,1,0
kuwait,BCL-VI001,1,0
UAE,BCL-VI001,1,0
kuwait,CCH-110010,1,0
UAE,CCH-110010,1,6
kuwait,BCL-1397,1,0
UAE,BCL-1397,1,31
kuwait,TLX-60030,1,0
UAE,TLX-60030,1,35
kuwait,TLX-60032,1,0
UAE,TLX-60032,1,17
kuwait,TLX-60031,1,0
UAE,TLX-60031,1,27
kuwait,MIX-11201,1,0
UAE,MIX-11201,1,1
kuwait,MIX-11203,1,0
UAE,MIX-11203,1,1
kuwait,CSM-ESS01,1,0
UAE,CSM-ESS01,1,0
kuwait,CSM-ESS02,1,0
UAE,CSM-ESS02,1,36
kuwait,CSM-ESS03,1,0
UAE,CSM-ESS03,1,32
kuwait,SHE-100054,1,0
UAE,SHE-100054,1,47
kuwait,SHE-100052,1,0
UAE,SHE-100052,1,47
kuwait,SHE-100053,1,0
UAE,SHE-100053,1,36
kuwait,SHE-100051,1,0
UAE,SHE-100051,1,22
kuwait,SHE-100055,1,0
UAE,SHE-100055,1,14
UAE,SHE-100056,1,36
UAE,SHE-100057,1,9
kuwait,SHE-100066,1,0
UAE,SHE-100066,1,1
kuwait,SHE-100059,1,0
UAE,SHE-100059,1,37
kuwait,SHE-100060,1,0
UAE,SHE-100060,1,40
kuwait,SHE-100061,1,0
UAE,SHE-100061,1,39
kuwait,SHE-100058,1,0
UAE,SHE-100058,1,34
kuwait,SHE-100050,1,0
UAE,SHE-100050,1,49
kuwait,SHE-100062,1,0
UAE,SHE-100062,1,30
kuwait,PCG-10001,1,0
UAE,PCG-10001,1,10
kuwait,PCG-10002,1,0
UAE,PCG-10002,1,11
kuwait,PCG-10003,1,0
UAE,PCG-10003,1,0
kuwait,PCG-10004,1,0
UAE,PCG-10004,1,12
kuwait,PCG-10005,1,0
UAE,PCG-10005,1,11
kuwait,PCG-10006,1,0
UAE,PCG-10006,1,15
kuwait,PCG-10007,1,0
UAE,PCG-10007,1,10
kuwait,PCG-10008,1,0
UAE,PCG-10008,1,21
kuwait,PCG-10009,1,0
UAE,PCG-10009,1,17
kuwait,PCG-10010,1,0
UAE,PCG-10010,1,15
kuwait,PCG-10011,1,0
UAE,PCG-10011,1,22
kuwait,PCG-10012,1,0
UAE,PCG-10012,1,0
kuwait,PCG-10013,1,0
UAE,PCG-10013,1,3
kuwait,PCG-10014,1,0
UAE,PCG-10014,1,6
kuwait,RZC-05133,1,0
UAE,RZC-05133,1,34
kuwait,RZC-05136,1,0
UAE,RZC-05136,1,5
kuwait,RZC-05137,1,0
UAE,RZC-05137,1,21
kuwait,UFD-11262,1,0
UAE,UFD-11262,1,12
kuwait,ECO-21001,1,0
UAE,ECO-21001,1,6
kuwait,MIX-11202,1,0
UAE,MIX-11202,1,0
kuwait,INS-11547-1,1,46
UAE,INS-11547-1,1,12
kuwait,INS-MCG-02-01-P,1,12
UAE,INS-MCG-02-01-P,1,3
kuwait,INS-11546-1,1,0
UAE,INS-11546-1,1,0
kuwait,INS-MCN-02-01-P,1,12
UAE,INS-MCN-02-01-P,1,3
kuwait,INS-11550-1,1,0
UAE,INS-11550-1,1,0
kuwait,INS-MSH-02-01-P,1,11
UAE,INS-MSH-02-01-P,1,0
kuwait,INS-11548-1,1,0
UAE,INS-11548-1,1,0
kuwait,INS-MHM-02-01-P,1,9
UAE,INS-MHM-02-01-P,1,0
kuwait,INS-11549-1,1,21
UAE,INS-11549-1,1,0
kuwait,INS-MLM-02-01-P,1,12
UAE,INS-MLM-02-01-P,1,8
kuwait,INS-60516-1,1,113
UAE,INS-60516-1,1,24
kuwait,INS-60518-1,1,13
UAE,INS-60518-1,1,24
kuwait,CSM-KIT09-1,1,0
UAE,CSM-KIT09-1,1,0
kuwait,CKR-CK001-1,1,206
UAE,CKR-CK001-1,1,18
UAE_site,HES-11306,1,3
UAE_site,HES-11305,1,5
UAE_site,FCL-FC030,1,1
UAE_site,FCL-FC002,1,5
UAE_site,FCL-FC006,1,0
UAE_site,PCG-10011,1,0
UAE_site,CKR-AGC,1,8
UAE_site,CBB-11017,1,3
UAE_site,JES-11080,1,24
UAE_site,JES-11081,1,12
UAE_site,JES-11079,1,29
UAE_site,AIA-501010,1,5
UAE_site,AIA-501013,1,2
UAE_site,AIA-501011,1,3
UAE_site,AIA-501678,1,3
UAE_site,AIA-501677,1,4
UAE_site,AIA-501676,1,4
UAE_site,AIA-501680,1,6
UAE_site,AIA-501679,1,4
UAE_site,AIA-501018,1,4
UAE_site,AIA-501539,1,1
UAE_site,AIA-501547,1,3
UAE_site,AIA-501541,1,5
UAE_site,AIA-501540,1,6
UAE_site,AIA-501012,1,5
UAE_site,AIA-501606,1,6
UAE_site,AIA-501608,1,4
UAE_site,AIA-501613,1,1
UAE_site,AIA-501610,1,2
UAE_site,AIA-501002,1,2
UAE_site,AIA-501027,1,2
UAE_site,AIA-501546,1,6
UAE_site,AIA-501028,1,4
UAE_site,AIA-501401,1,6
UAE_site,AIA-501026,1,4
UAE_site,AIA-501576,1,3
UAE_site,AIA-501575,1,3
UAE_site,AIA-501573,1,6
UAE_site,AIA-501572,1,5
UAE_site,AIA-501574,1,6
UAE_site,AIA-501577,1,1
UAE_site,AIA-501022,1,5
UAE_site,AIA-501014,1,8
UAE_site,AIA-501609,1,6
UAE_site,BNC-500003,1,9
UAE_site,JES-11085,1,1
UAE_site,JES-11086,1,2
UAE_site,JES-11084,1,16
UAE_site,CBB-11018,1,3
UAE_site,CBB-11019,1,1
UAE_site,CBB-11020,1,3
UAE_site,CBB-11021,1,3
UAE_site,CBB-11022,1,3
UAE_site,CBB-11024,1,0
UAE_site,CBB-11025,1,2
UAE_site,CBB-11026,1,3
UAE_site,CBB-11029,1,3
UAE_site,CSM-ST001,1,5
UAE_site,BCL-501664,1,0
UAE_site,BCL-501661,1,5
UAE_site,BCL-501663,1,0
UAE_site,BCL-501662,1,3
UAE_site,BCL-1384,1,21
UAE_site,BCL-1008,1,19
UAE_site,BCL-1005,1,18
UAE_site,BCL-1320,1,9
UAE_site,BCL-1257,1,24
UAE_site,BCL-1010,1,12
UAE_site,BCL-1063,1,22
UAE_site,BCL-1328,1,11
UAE_site,BCL-1265,1,24
UAE_site,BCL-1131,1,21
UAE_site,BCL-1157,1,17
UAE_site,UFD-11250,1,3
UAE_site,PCG-10006,1,1
UAE_site,PCG-10004,1,3
UAE_site,CCH-110004,1,0
UAE_site,CCH-110006,1,6
UAE_site,CCH-110007,1,6
UAE_site,CCH-110008,1,6
UAE_site,CCH-110010,1,3
UAE_site,CCH-110013,1,5
UAE_site,CAN-07991,1,2
UAE_site,CAN-07990,1,3
UAE_site,CAN-07988,1,1
UAE_site,CAN-07987,1,0
UAE_site,CAN-07003,1,0
UAE_site,CAN-07006,1,0
UAE_site,CAN-07004,1,3
UAE_site,CAN-07012,1,3
UAE_site,CAN-07996,1,3
UAE_site,CAN-07995,1,3
UAE_site,CAN-08001,1,3
UAE_site,CAN-07993,1,3
UAE_site,CAN-07992,1,3
UAE_site,CAN-00001,1,3
UAE_site,CAN-00002,1,3
UAE_site,CAN-07005,1,3
UAE_site,CAN-07531,1,3
UAE_site,CAN-07532,1,2
UAE_site,CAN-500011,1,3
UAE_site,CAN-500012,1,3
UAE_site,CAN-500014,1,0
UAE_site,CAN-500015,1,3
UAE_site,CAN-500018,1,0
UAE_site,CAN-500017,1,0
UAE_site,CAN-500019,1,2
UAE_site,CAN-500030,1,0
UAE_site,MIX-11203,1,2
UAE_site,HES-11307,1,5
UAE_site,HES-11309,1,6
UAE_site,MIX-11169,1,3
UAE_site,CRT-11036,1,3
UAE_site,FCL-FC014,1,0
UAE_site,HES-90012,1,2
UAE_site,BCL-1258,1,10
UAE_site,JES-11087,1,2
UAE_site,JES-11091,1,23
UAE_site,JES-11092,1,24
UAE_site,JES-11090,1,10
UAE_site,CSM-ST004,1,1
UAE_site,CKR-CK009,1,6
UAE_site,CKR-CK009S,1,3
UAE_site,CRT-11037,1,3
UAE_site,KCL-K-CC8,1,1
UAE_site,CRT-11038,1,3
UAE_site,CSM-MO016,1,1
UAE_site,CSM-MO004,1,0
UAE_site,CKR-CK003S,1,3
UAE_site,CKR-CK003,1,3
UAE_site,CKR-CK001,1,0
UAE_site,CKR-CK00112OZ,1,3
UAE_site,CKR-CK001S,1,3
UAE_site,CKR-20016,1,6
UAE_site,CKR-20017,1,3
UAE_site,CSM-MO001,1,2
UAE_site,TLX-60012,1,4
UAE_site,MIX-11170,1,3
UAE_site,TLX-60014,1,0
UAE_site,CSM-MO009,1,0
UAE_site,CSM-ST003,1,0
UAE_site,CSM-CO004,1,4
UAE_site,CSM-CO006,1,5
UAE_site,CSM-CO005,1,6
UAE_site,CSM-CO003,1,5
UAE_site,CSM-CO007,1,4
UAE_site,CSM-SH004,1,2
UAE_site,UFD-11251,1,0
UAE_site,CCQ-11036,1,2
UAE_site,CCQ-11038,1,2
UAE_site,CCQ-11039,1,2
UAE_site,CCQ-11042,1,3
UAE_site,CCQ-11043,1,1
UAE_site,HES-11290,1,6
UAE_site,HES-11578,1,3
UAE_site,HES-11579,1,3
UAE_site,MIX-11202,1,3
UAE_site,JES-11094,1,13
UAE_site,JES-11095,1,8
UAE_site,JES-11093,1,7
UAE_site,CSM-SC005,1,2
UAE_site,BCL-1068,1,23
UAE_site,HES-90051,1,2
UAE_site,CSM-MO002,1,0
UAE_site,CKR-CK013,1,3
UAE_site,CSM-ESS01,1,0
UAE_site,CKR-CK007,1,9
UAE_site,CKR-20013,1,3
UAE_site,CSM-ESS03,1,5
UAE_site,CSM-ESS02,1,5
UAE_site,CSM-ST002,1,0
UAE_site,PCG-10007,1,0
UAE_site,CKR-FLXG,1,22
UAE_site,CKR-FLXP,1,19
UAE_site,CSM-SC001,1,0
UAE_site,JES-11099,1,24
UAE_site,JES-11100,1,1
UAE_site,JES-11098,1,24
UAE_site,CLE-CE0045,1,9
UAE_site,BNC-500008,1,6
UAE_site,JES-11106,1,23
UAE_site,JES-11107,1,8
UAE_site,JES-11103,1,14
UAE_site,CLE-CE0001,1,1
UAE_site,CSM-CO002,1,4
UAE_site,CRT-11039,1,3
UAE_site,CKR-X-H2O,1,0
UAE_site,JES-11112,1,24
UAE_site,JES-11115,1,4
UAE_site,JES-11111,1,24
UAE_site,HES-90010,1,15
UAE_site,HES-90030,1,5
UAE_site,HES-90054,1,1
UAE_site,HES-11576,1,2
UAE_site,HES-11573,1,4
UAE_site,HES-11575,1,2
UAE_site,HES-11574,1,6
UAE_site,HES-11554,1,3
UAE_site,HES-11555,1,3
UAE_site,HES-11552,1,3
UAE_site,HES-11285,1,3
UAE_site,HES-11286,1,5
UAE_site,HES-11284,1,5
UAE_site,HES-11330,1,2
UAE_site,HES-11328,1,6
UAE_site,CKR-QDSGHP,1,3
UAE_site,CKR-QDSGPL,1,4
UAE_site,UFD-11256,1,1
UAE_site,TLX-60017,1,0
UAE_site,CSM-MO003,1,0
UAE_site,HOC-11066,1,5
UAE_site,HOC-11067,1,3
UAE_site,HOC-11069,1,4
UAE_site,HOC-11072,1,5
UAE_site,THC-10005,1,2
UAE_site,THC-10004,1,3
UAE_site,THC-10007,1,2
UAE_site,THC-10003,1,1
UAE_site,THC-10001,1,1
UAE_site,CSM-SC003,1,0
UAE_site,CSM-SC004,1,2
UAE_site,CSM-MO006,1,0
UAE_site,INS-60601,1,3
UAE_site,INS-60501,1,0
UAE_site,INS-11504,1,3
UAE_site,INS-60503,1,6
UAE_site,INS-60604,1,5
UAE_site,LSG-02-01-P,1,0
UAE_site,INS-60504,1,5
UAE_site,INS-60605,1,3
UAE_site,INS-60505,1,8
UAE_site,INS-MCG-02-01-P,1,2
UAE_site,INS-11547,1,2
UAE_site,INS-MCN-02-01-P,1,3
UAE_site,INS-11546,1,1
UAE_site,INS-MSH-02-01-P,1,0
UAE_site,INS-11550,1,0
UAE_site,INS-MHM-02-01-P,1,3
UAE_site,INS-11548,1,1
UAE_site,INS-MLM-02-01-P,1,2
UAE_site,INS-MM-02-01-P,1,3
UAE_site,INS-60506,1,3
UAE_site,INS-CSG-02-01-P,1,2
UAE_site,INS-60507,1,0
UAE_site,INS-HSE-02-01-P,1,3
UAE_site,INS-60508,1,2
UAE_site,INS-60610,1,6
UAE_site,INS-60510,1,5
UAE_site,INS-60611,1,4
UAE_site,INS-60511,1,0
UAE_site,INS-60612,1,5
UAE_site,INS-60512,1,8
UAE_site,INS-60615,1,4
UAE_site,INS-11551,1,1
UAE_site,INS-60516,1,4
UAE_site,INS-60616,1,6
UAE_site,INS-60517,1,0
UAE_site,INS-60617,1,5
UAE_site,INS-60618,1,0
UAE_site,INS-60518,1,0
UAE_site,INS-60619,1,0
UAE_site,INS-60519,1,0
UAE_site,INS-60621,1,5
UAE_site,INS-60521,1,0
UAE_site,CEI-CEI004,1,3
UAE_site,CEI-CE0046,1,21
UAE_site,CEI-CEI001,1,21
UAE_site,CEI-CEI002,1,22
UAE_site,CEI-CEI003,1,18
UAE_site,PCG-10005,1,3
UAE_site,CEI-CU1000,1,30
UAE_site,CSM-MO007,1,2
UAE_site,CLE-CE0003,1,5
UAE_site,CBB-11075,1,1
UAE_site,FC-HHM8,1,7
UAE_site,PCG-10013,1,3
UAE_site,PCG-10012,1,3
UAE_site,PCG-10014,1,3
UAE_site,KCL-K-KB,1,1
UAE_site,KCL-K-MM8,1,0
UAE_site,HES-11562,1,2
UAE_site,HES-11561,1,2
UAE_site,HES-11563,1,1
UAE_site,HES-11560,1,3
UAE_site,CRT-11041,1,3
UAE_site,CKR-CK004,1,5
UAE_site,CKR-CK004S,1,1
UAE_site,CLE-CE0004,1,2
UAE_site,PCG-10010,1,0
UAE_site,MIX-11201,1,3
UAE_site,JES-11116,1,1
UAE_site,BNC-500001,1,4
UAE_site,PCG-10008,1,0
UAE_site,HES-11570,1,1
UAE_site,HES-11569,1,3
UAE_site,HES-11571,1,1
UAE_site,HES-11568,1,3
UAE_site,HES-11541,1,3
UAE_site,HES-11542,1,0
UAE_site,HES-11539,1,3
UAE_site,HES-11540,1,3
UAE_site,HES-90052,1,3
UAE_site,HES-90053,1,6
UAE_site,UFD-11257,1,3
UAE_site,FCL-FC013,1,2
UAE_site,HES-11537,1,2
UAE_site,HES-11538,1,3
UAE_site,HES-11535,1,1
UAE_site,HES-11536,1,3
UAE_site,CSM-ST009,1,0
UAE_site,MNL-600003,1,13
UAE_site,MNL-600001,1,18
UAE_site,MNL-600004,1,9
UAE_site,MNL-600002,1,5
UAE_site,HES-90025,1,5
UAE_site,MIX-11174,1,3
UAE_site,BNC-500004,1,5
UAE_site,CSM-MO005,1,0
UAE_site,CLE-CE0005,1,13
UAE_site,MIX-11181,1,3
UAE_site,CSM-ST006,1,0
UAE_site,CLE-CE0044,1,9
UAE_site,CLE-CE0002,1,0
UAE_site,JES-11120,1,15
UAE_site,ZAZ-11276,1,0
UAE_site,ZAZ-11281,1,0
UAE_site,ZAZ-11280,1,0
UAE_site,ZAZ-11279,1,2
UAE_site,ZAZ-11277,1,4
UAE_site,CKR-CK012,1,1
UAE_site,CRT-11042,1,3
UAE_site,CBB-11076,1,2
UAE_site,CBB-11077,1,0
UAE_site,PCG-10002,1,2
UAE_site,PCG-10003,1,2
UAE_site,CKR-POPD,1,12
UAE_site,CSM-SC002,1,3
UAE_site,HES-90039,1,6
UAE_site,HES-90048,1,6
UAE_site,HES-90049,1,5
UAE_site,HES-90050,1,5
UAE_site,TPC-11241,1,7
UAE_site,TPC-11242,1,2
UAE_site,TPC-11243,1,3
UAE_site,TPC-11239,1,6
UAE_site,HES-90026,1,0
UAE_site,CKR-11286,1,1
UAE_site,RAW-11199,1,4
UAE_site,RAW-11201,1,0
UAE_site,RAW-11203,1,3
UAE_site,RAW-11204,1,5
UAE_site,RAW-11205,1,2
UAE_site,TLX-60018,1,0
UAE_site,CKR-CK002,1,4
UAE_site,CKR-CK002S,1,2
UAE_site,PCG-10001,1,1
UAE_site,BCL-1130,1,12
UAE_site,UFD-11259,1,2
UAE_site,JES-11121,1,3
UAE_site,RR-RXOIL,1,11
UAE_site,CBB-11078,1,2
UAE_site,RZC-11206,1,4
UAE_site,RZC-05133,1,4
UAE_site,RZC-32030,1,0
UAE_site,RZC-32032,1,0
UAE_site,RZC-05136,1,4
UAE_site,RZC-05132,1,3
UAE_site,RZC-32031,1,0
UAE_site,RZC-05120,1,3
UAE_site,RZC-05130,1,4
UAE_site,RZC-32033,1,8
UAE_site,RZC-05137,1,3
UAE_site,RZC-05131,1,5
UAE_site,JES-11126,1,35
UAE_site,JES-11129,1,23
UAE_site,JES-11125,1,24
UAE_site,CKR-RJC,1,6
UAE_site,CKR-20015,1,6
UAE_site,FCL-FC009,1,0
UAE_site,FCL-FC010,1,0
UAE_site,FCL-FC005,1,0
UAE_site,FCL-FC028,1,0
UAE_site,PCG-10009,1,2
UAE_site,SMO-10012,1,3
UAE_site,SMO-10014,1,3
UAE_site,SMO-10015,1,3
UAE_site,SMO-10013,1,3
UAE_site,SMO-10011,1,2
UAE_site,BCL-11543,1,22
UAE_site,BCL-11544,1,0
UAE_site,BCL-11545,1,21
UAE_site,CSM-ST005,1,0
UAE_site,SHE-100050,1,3
UAE_site,SHE-100006,1,2
UAE_site,SHE-11207,1,3
UAE_site,SHE-100005,1,2
UAE_site,SHE-100052,1,2
UAE_site,SHE-100053,1,3
UAE_site,SHE-100051,1,2
UAE_site,SHE-11210,1,3
UAE_site,SHE-11211,1,3
UAE_site,SHE-11213,1,3
UAE_site,SHE-100054,1,2
UAE_site,SHE-100007,1,0
UAE_site,SHE-100055,1,3
UAE_site,SHE-100056,1,2
UAE_site,SHE-100057,1,2
UAE_site,SHE-100066,1,3
UAE_site,SHE-100059,1,3
UAE_site,SHE-100060,1,2
UAE_site,SHE-100058,1,3
UAE_site,SHE-100061,1,3
UAE_site,SHE-100062,1,3
UAE_site,SHE-100002,1,2
UAE_site,SHE-100003,1,3
UAE_site,SHE-100001,1,2
UAE_site,SHE-100020,1,3
UAE_site,SHE-100065,1,1
UAE_site,SHE-100064,1,3
UAE_site,SHE-100063,1,3
UAE_site,SHE-11216,1,3
UAE_site,SHE-100018,1,3
UAE_site,CSM-SH002,1,3
UAE_site,CSM-SH003,1,1
UAE_site,CSM-SH005,1,2
UAE_site,CSM-KIT11,1,3
UAE_site,CSM-SH011,1,0
UAE_site,CSM-SH001,1,3
UAE_site,UFD-11260,1,3
UAE_site,HES-90061,1,3
UAE_site,HES-90060,1,3
UAE_site,CKR-CK011,1,6
UAE_site,CKR-CK011S,1,3
UAE_site,CKR-CK008,1,6
UAE_site,CKR-CK008S,1,3
UAE_site,CKR-CK006,1,7
UAE_site,CKR-20010,1,3
UAE_site,HES-11577,1,0
UAE_site,HES-11566,1,1
UAE_site,HES-11565,1,3
UAE_site,HES-11567,1,2
UAE_site,HES-11564,1,3
UAE_site,CPP-11031,1,2
UAE_site,CPP-11032,1,3
UAE_site,CPP-11033,1,3
UAE_site,CPP-11034,1,0
UAE_site,CPP-11035,1,2
UAE_site,TLX-60031,1,11
UAE_site,TLX-60030,1,6
UAE_site,TLX-60032,1,6
UAE_site,FCL-FC019,1,2
UAE_site,FCL-FC020,1,3
UAE_site,FCL-FC018,1,0
UAE_site,JES-11136,1,13
UAE_site,JES-11138,1,0
UAE_site,JES-11133,1,15
UAE_site,CKR-20018,1,6
UAE_site,CKR-20019,1,3
UAE_site,UFD-11261,1,2
UAE_site,JES-11142,1,13
UAE_site,CSM-KIT16,1,1
UAE_site,CKR-10006,1,2
UAE_site,CKR-STL,1,14
UAE_site,MIX-11183,1,3
UAE_site,CKR-CK005,1,4
UAE_site,CKR-CK005S,1,3
UAE_site,MIX-11184,1,3
UAE_site,CLE-CE0006,1,20
UAE_site,MIX-11185,1,3
UAE_site,UFD-11262,1,3
UAE_site,KCL-K-SC12,1,0
UAE_site,CSM-SC006,1,4
UAE_site,BNC-500006,1,7
UAE_site,BCL-1397,1,18
UAE_site,FCL-FC012,1,0
UAE_site,FCL-FC011,1,0
UAE_site,FCL-FC016,1,0
UAE_site,CKR-20011,1,2
UAE_site,CKR-20012,1,0
UAE_site,UFD-11263,1,3
UAE_site,JES-11144,1,22
UAE_site,JES-11145,1,0
UAE_site,JES-11143,1,12
UAE_site,CKR-20021,1,3
UAE_site,KCL-K-KTS,1,3
UAE_site,CKR-CK010,1,6
UAE_site,CKR-20014,1,3
UAE_site,CKR-CK014,1,6
UAE_site,CKR-CK014S,1,0
UAE_site,TLX-60019,1,0
UAE_site,CSM-CO001,1,6
UAE_site,CSM-SC007,1,3
UAE_site,CSM-KIT17,1,3
UAE_site,CSM-SC008,1,0
UAE_site,HES-90059,1,2
UAE_site,HES-90058,1,3
UAE_site,FCL-FC021,1,1
kuwait,NAT-100011,1,0
UAE,NAT-100011,1,21
kuwait,NAT-100011-1,1,0
UAE,NAT-100011-1,1,12
kuwait,NAT-100012,1,0
UAE,NAT-100012,1,11
kuwait,111,1,0
UAE,111,1,12
UAE_site,DYSON-DIFFUSER,1,1
kuwait,DYSON-DIFFUSER-1,1,11
UAE,DYSON-DIFFUSER-1,1,0
UAE_site,DYSON-DIFFUSER-1,1,1
kuwait,DYS-11681,1,0
UAE,DYS-11681,1,0
UAE_site,DYS-11681,1,1
kuwait,CEI-CE0046-1,1,145
UAE,CEI-CE0046-1,1,8
UAE_site,CEI-CE0046-1,1,6
kuwait,CEI-CU1000,1,26
UAE,CEI-CU1000,1,53
UAE_site,DEN-D3ORIG,1,5
UAE_site,DEN-D4ORIG,1,1
UAE_site,DEN-D83PAD,1,6
UAE_site,DEN-D4WHIT,1,6
UAE_site,DEN-D90LPNK,1,6
kuwait,LC-12-01-P,1,180
UAE,LC-12-01-P,1,0
UAE_site,LC-12-01-P,1,0
kuwait,INS-LC-12-01-P,1,53
UAE,INS-LC-12-01-P,1,14
UAE_site,INS-LC-12-01-P,1,3
kuwait,INS-CLS-12-01-P,1,53
UAE,INS-CLS-12-01-P,1,24
UAE_site,INS-CLS-12-01-P,1,0
kuwait,INS-CON-12-01-P,1,116
UAE,INS-CON-12-01-P,1,0
UAE_site,INS-CON-12-01-P,1,1
kuwait,INS-GC-12-01-P,1,63
UAE,INS-GC-12-01-P,1,23
UAE_site,INS-GC-12-01-P,1,0
kuwait,TESTING PRODUCT,1,9
UAE,TESTING PRODUCT,1,10
UAE_site,TESTING PRODUCT,1,10
kuwait,MIX-MEN01,1,0
UAE,MIX-MEN01,1,14
UAE_site,MIX-MEN01,1,3
kuwait,MIX-MEN03,1,0
UAE,MIX-MEN03,1,19
UAE_site,MIX-MEN03,1,3
kuwait,MIX-MEN02,1,0
UAE,MIX-MEN02,1,16
UAE_site,MIX-MEN02,1,3
